Probe1(Oxy),CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47
350,4.998864419014778,14.918239644384272,21.391737307599577,18.663329594115527,7.6347160666598946,4.078428144089147,9.876782712393684,13.197883833174444,14.424122143212523,16.73752958090446,20.90112209212004,22.34840420200568,29.791160835659337,37.63992844018602,37.984399609689,41.196072030059355,40.138511211329075,35.569008302419945,28.258776602695708,20.652932736611433,28.35258312266327,41.40939839973671,37.16311997400825,25.279381031901973,28.140730217757756,30.890730401907955,29.44421032688748,32.95663409661077,32.53788865346935,31.359581027486676,34.661125969864756,39.04334659143331,37.58984426734367,33.11063362173872,34.11756456893585,36.65641596078886,37.61156997557687,32.19220264994655,33.95574813341905,34.708081324568894,31.16137973097933,30.85048373408854,26.685721705146623,22.276951150176053,15.597283475340443,32.74376535085834,46.33111088813412,36.00817008070541
351,7.218681968460976,21.438394992222406,30.307919525157065,29.87583119736943,24.295765639209307,23.168713564798146,27.237531729851394,29.014489121366317,28.17147072213834,28.94777037788628,34.05821472546898,36.63997559266576,43.54706243105757,50.109598724901254,48.3254543460235,50.57662182410395,49.424584094916256,44.589581947374,37.37940019124254,28.58952729339054,34.80656543993537,46.565125111800185,41.25240412521917,29.02970635711112,31.531071855140418,33.95904889652873,31.969230702232984,35.16453152231608,34.879903767709536,33.688874618988244,36.952283680703644,41.75335569897831,40.48034776200834,35.75257455603486,36.73711891642362,39.9073853050964,33.588380338766896,22.691316136455995,16.976953720103033,13.157551397548024,16.784071719227065,12.359624201008346,4.261810712649225,5.36214246473627,4.5747828114658216,1.448606238165635,0.09111161673597135,5.352771340672375
352,7.935888951553721,23.382675271351374,33.766472719976726,34.694044819508555,25.39961534253455,21.297909723714966,27.007086255233283,29.832433760380546,29.565376711463614,31.396482128359114,37.68054854927316,41.06024455112109,48.02998005545366,53.71858035218193,51.00629372688348,52.70041987978796,51.231416604308706,45.40553241219473,36.44242199022577,26.121587569320962,32.92368443479044,45.21812093990795,39.97389038630389,28.653340163045332,31.50595628966708,33.480935249168496,30.898466293758617,33.92904790454921,33.50908321196047,31.880712750619548,34.61691081462689,36.52939078443333,33.12414799292871,29.85867880395618,32.16303967683314,35.7608261106953,31.584628879678494,22.63318813182448,18.124054741383638,14.930385959366218,19.011342149996945,45.41260181503169,59.43907009252138,46.778840738192926,34.99408364359981,24.236773439818666,13.060248047402329,6.713863534413369
353,7.744333051369731,22.935341814035052,33.38360778850127,34.22622755310654,26.900290990742832,24.42018879550755,29.145120847145748,31.067535236975186,30.20338484589543,31.51338657918924,36.50550255950373,38.066886941361936,44.37582212890641,50.7192607346523,48.574047837393465,49.51403196145459,47.87333826135972,43.4189439761997,36.02508030479336,26.423227570467166,33.32903617898282,45.49763454331002,39.79785955598639,28.36137270829737,31.053443733848813,32.848244967031846,29.901097853051784,32.648264652611736,32.13464141543484,30.63670950321854,34.598763823717654,43.88179069351538,44.51496396313193,37.569524509959024,37.37541041795769,38.94274849300468,33.32457515392329,23.89248799861216,18.902274615673644,14.947070321075289,18.013870999122823,21.492920520584793,19.26196115192098,16.99051784588911,12.63046971223653,8.00369145481393,4.909028955590958,6.657734425024632
354,7.409775915722513,21.85105684730904,30.986416786359385,31.13844549204645,24.564786850942696,22.665652221176405,27.281997045674558,29.20931648392301,28.451000198594276,29.171638276393658,33.74295079818191,35.458191294189895,41.476896137864045,47.58644010349237,45.544869449819586,46.783333599175684,45.28260140094891,40.34838422070305,31.74859340778103,21.65997716282223,29.662777322312397,42.26779687840542,36.50244669340683,25.428930517431393,28.364976901997707,30.079377643293178,27.015507504259915,29.78865607594198,29.294554209808524,27.708271996760775,30.828177967151532,35.97620780440121,34.12471652982553,29.14837567839666,30.559978285852274,33.180091751862825,28.597912878638276,20.19583469714394,15.86671253457089,12.068788367990512,15.289031913832886,19.28126054995781,17.68788498870108,15.686603320677408,10.874378164400325,5.204500779230516,3.008563937003245,3.992188070614172
355,6.731248156415659,19.810281159813727,28.590654144944658,28.004270710396874,22.714906668608336,22.589389395814838,26.124966085195773,27.08129821293026,25.920894339336783,26.486753208967095,29.830980521778482,30.225007396370327,35.899098396280905,42.0576028730671,40.638176389353475,42.43053010384062,41.016185594585835,36.23898824849255,27.864125103198816,18.223014465529378,26.50438910203131,38.97956539777716,33.291528112652465,22.580560994869135,25.516891273602948,27.04853639846227,24.783157599087062,28.107668753757522,27.430306422342777,26.00480695238444,29.02401003200155,33.48728951862093,31.27806406046737,26.36963759481789,27.453975652822628,29.805697429477526,25.545831727209645,17.090397690185117,12.700286988081304,8.954978103913698,11.626925716240095,47.85983781561946,71.68611699739611,55.45747904756398,38.55083704701289,24.846377427406885,13.158249400636917,6.562110672102375
356,6.663979076279271,18.770220389398574,26.221656471534228,24.734982763373207,19.639155550416273,20.004799335785336,23.180234898430896,24.053585193415195,23.34256793422587,23.6840481823176,26.65956169498348,26.563571665674477,31.706843764811044,37.67271659105929,36.90707845868381,38.258475895574904,36.14333384214601,31.24550024677097,22.210732595285897,14.17297792066685,22.835793520324813,35.278567603699436,30.37421386266367,19.693126064805373,22.454641568209595,23.406584534436252,21.989177749915424,26.227234016070227,24.95866997222671,22.94507236932707,23.405738302277904,21.901621171065422,17.814746143087437,15.279574518852302,17.48716931195939,20.855744369676476,18.127320703154236,10.903331307870877,7.624743848700385,4.30990526363155,6.965818411104665,11.552626777767584,8.579409070637233,6.411522296975426,3.1281587527338037,-3.181702985245097,-13.251015032429358,-18.874422405651668
357,5.206544259827817,15.322659254618188,21.371977235631093,19.13167964342109,11.762510225107887,10.535250608426367,14.905569293388906,17.065693104266764,18.188077504620036,19.259189284945588,20.289949776949797,19.408874061261226,26.230850095188536,33.01911350738783,34.171544308146736,38.11271487238421,36.70313515564864,32.31902938981731,25.026264520614497,18.929782546532845,25.983981983258857,38.24621049753044,35.06266255205521,24.1698209518258,26.89072054779867,28.69223547860235,28.73245323568856,33.099830153769275,31.78277943775368,32.065570432635404,36.216431585750165,37.41123474659355,34.19971259290211,33.33002889423674,36.84461628684181,48.76004387597302,50.94465483959247,35.764277546482084,27.089758859808644,20.847472740619153,21.520349649227168,23.836774129679387,20.881315112535674,17.325799393498826,11.357270969048276,8.149353095142114,3.3407991014934306,-0.49181837346208634
358,7.292529821201994,21.796866971676288,31.350051859117265,31.73952368470805,27.680215150798713,27.67715977247957,31.00178668157145,32.320105998308385,32.130024508229795,33.83691350985067,39.658734300230364,42.93772960854136,49.91214325673422,54.63155942143935,53.52173455941818,56.214112897100314,52.85966055973595,47.01599043957354,38.815812815072505,31.716536097278787,36.57705743350344,46.90745100696406,43.80740517043043,32.5672505502607,35.61606647727958,38.29345600289093,34.513535997402855,35.18609597878067,34.76126699143124,37.490303155260314,43.224785557307456,45.75020189262133,43.23582428364537,36.738862274316794,36.71717759146442,39.92158725307165,35.19847054416796,24.987365242529027,19.869671172968552,16.84406165080934,20.003088860391077,23.54668166205479,28.628597575346745,31.333642932851234,23.54847097131595,16.97287141231546,14.006181861479956,29.175871021659496
359,8.853204037524621,25.691571547922337,35.865944193819686,37.08841144687099,34.46089524126169,35.01546418854407,38.08436654081827,38.89368649303944,38.159390874935,40.32464218082757,46.967569208856965,50.751824260434816,57.881888235022465,61.664363758436,60.10400221879898,62.431294047046606,58.04478999112865,50.941567745959915,41.67625489633343,34.4926470590085,38.76037009349815,47.950148282050016,44.8266558897772,34.07323194908998,35.72787897499849,37.493201516506176,38.820266884537574,42.912343694625164,40.72704738455067,41.89204075654759,46.11394088328887,47.81455146679586,44.165648518193606,35.71833473868776,35.28854279620444,39.080255238887,34.877064381484196,25.26434779330719,20.156602469587746,16.9713373498746,21.01823078780611,26.387660206931432,25.549531091192883,22.48114387052761,16.77173266175797,10.115631646553634,5.071434793714918,5.611470778663332
360,8.094439846549667,24.231839352682275,34.90554154752706,36.662828126643106,30.614329492334992,28.717333650656844,32.88202474312746,34.778201048765034,35.630787880981615,38.21036487230349,44.38952418936978,49.97576011144689,58.99715886530758,61.90425504964925,60.73283907984138,63.221628960063796,58.02494336084202,50.803747539932544,40.46159725760402,32.75498604252289,35.662200820073025,44.266874961955864,42.31375714058774,32.17333918215665,37.04087483011653,40.39278589740393,43.0788234668575,48.59082775079024,44.7568150548743,43.71779327551822,45.328352162943006,45.79417611695129,41.52350780864026,36.57207656100713,39.56944406840009,49.70818014892369,50.1019371798121,36.59124131146602,28.27652832418318,22.628429880101933,24.412851057686606,27.298070469326355,26.088313045054235,25.117016502857993,19.988037188301476,17.77283234891681,13.46941610037071,9.914472500590376
361,7.8818638595413795,23.700256389522334,34.21478277855344,35.57283591731304,31.591084302415698,31.422052828103592,34.19353174693716,35.115290922165535,35.766087733888384,38.10186373373517,44.109879983976654,49.05115193909305,56.67636459012964,59.441174911644616,58.09283600164055,60.122731624202004,55.0069838604398,47.81154002597196,37.852933965568354,29.60678292807641,30.524279018349752,37.31214452879851,35.49118106879783,26.493919501627623,30.4704552226814,32.580615099437765,32.59149328813683,36.478454972596204,34.91373110449775,32.599513743156855,32.84476619679569,35.2445135102871,32.260433949777585,23.837982654216393,25.250011093558403,30.907347025069377,27.621072195176072,21.147308461672885,12.445081726184775,4.649659851589241,10.585791348007891,17.012436445712137,18.278467719699524,18.583157719427053,14.13053450218074,-17.957189867491444,-53.46050944960637,-48.39704827452738
362,7.46134801533238,21.81725050376925,30.354142012979032,31.95964587592262,29.232630301954316,28.67194364622358,30.931444762334053,31.67611213825598,32.33497421423752,35.14645489394847,39.40792564042056,40.827011314307256,47.03362009153145,50.9151278911355,50.722350607152116,51.45462945246774,45.386364209632085,38.484140495624175,28.874276553993177,21.467919024048435,22.60486627763862,28.699822147706854,27.22124549793266,18.4422829953698,20.375148145321145,21.142573528335287,26.059050226102467,34.35186027148251,32.41363913965709,29.011697704252626,28.542000762878647,31.005450303196053,27.645783755943768,19.25481241173504,20.23813856582356,25.573724184436756,25.81029098546473,20.75310870218862,22.5104079318304,23.552121819643062,23.541024436175377,25.085423903975318,22.896767903855814,21.34195845153408,15.051798201210163,9.046387707064527,2.5936116515128758,1.2791723870533094
363,6.04707619311084,18.510229570673935,25.72346832053768,26.281991464201514,22.507244273164357,21.484414208354643,24.55373991662062,25.72792152678339,27.530709741600003,31.563752334701803,35.219571494959666,34.02068031461264,39.04091255867556,43.629493041776435,44.487472501527165,45.921757437509484,40.23610670430163,34.101436880305556,24.407457690461527,18.482811924452747,19.8539693759835,24.371429024992484,22.939913560208296,14.472150212024244,14.909505389703693,13.560070833653908,17.139374193975,25.47640247145689,24.972669217485254,23.118671803937477,24.06130803000041,26.773420095366284,23.537673946849537,16.259746771797257,17.689384927477548,22.833442043219666,20.481955592104566,13.121952311104442,11.223746503655246,8.91955208542171,10.769086925784137,14.60834346378813,10.774040833760875,8.191850425894533,4.544704653320207,-1.8620498480653858,-10.0331027612329,-9.645800692472468
364,5.232906514102261,15.792850385555086,20.77624676956335,19.212263722402305,14.770272050323893,14.330456331090955,18.085998013453356,19.72971662882916,22.050946628988925,25.940736902130688,28.026243939932634,28.255643219054527,34.94578380354636,38.922027994645845,40.254906342988086,41.65685985388506,35.608775474315436,28.711057901378762,18.906331423853366,14.292311190915768,16.07872233838004,20.316997325862072,18.846798905100318,10.458362963687565,11.002547209223724,9.640473924333069,12.521337513226177,20.411153002716198,20.487567881140894,19.242241129866194,20.55084486262868,23.221849853845605,20.05292154875686,13.85765231428797,16.177825885117645,20.674927432572158,17.58736130474029,10.963428942733545,9.074666583926021,5.683702062360737,7.287702012064333,12.319828753067258,13.063037701232812,13.190917370452448,7.880107753151606,-45.97731938269276,-82.99348644009027,-59.50596135571468
365,6.087220997896991,17.742444046040795,23.212700961093475,23.651170229260664,18.6072720005853,16.162496538146797,20.771363782723036,23.042668188460233,25.114057606809848,30.294359585858537,35.34323160803908,37.96599269796677,46.04050619424895,49.91076035138784,49.92888080740239,51.46252836750755,46.742302762513965,41.28828475390234,31.770377636077253,24.947945873330355,25.290192366475367,30.568468428399466,29.914547599381297,20.14867576351225,19.883116296222468,18.885321693166375,19.772748177798725,25.886844886431795,26.8408869358215,25.770650925284375,27.32875573573009,31.20033425230762,28.99627730329658,23.527915894799712,28.000476458460817,34.65923836974912,36.23494762811367,33.840418000884625,39.38916510206664,40.902429836714354,37.13077509345492,35.94698108861127,38.56067700677882,41.3516019857794,31.805164287969077,22.869639291435828,16.397236790930723,15.504033949014387
